ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
0,1,0,1,0,0,0,0,0,0,0,0,0,60000.0,899.0,324.4250328009259,32.45632960648148,8304.0,600.0,126.0,60000.0,1817,11,5,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,899.0,324.431229375,32.45013935185185,8304.0,275.67,24.0,6200.0,1868,11,1,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,845.0,324.4353455555556,17.628713020833334,10000.0,200.95,56.0,10000.0,1803,11,2,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899.0,324.4543769212963,31.42709574074074,8000.0,100.81,103.0,8000.0,2228,11,0,19,0
0,1,0,0,0,0,0,0,0,1,0,0,0,12500.0,899.0,324.4548889236111,23.56109060185185,11000.0,228.3,54.0,11000.0,1808,12,4,9,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6000.0,906.0,324.4669683449074,9.568760868055556,6000.0,289.53,22.0,6000.0,1887,11,1,19,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,917.0,324.4820155555556,21.457830810185182,15000.0,278.38,60.0,15000.0,1766,12,4,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,324.4878860648148,32.39354118055556,8000.0,154.11,120.0,15000.0,1871,11,1,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,22000.0,871.0,324.492395625,7.498159675925926,8000.0,300.0,87.0,22000.0,1847,11,3,9,1
0,1,0,0,0,1,0,0,0,0,0,0,0,10000.0,899.0,324.49334212962964,32.388091539351855,9000.0,101.34,120.0,9000.0,1881,11,1,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,929.0,324.5183930555556,18.884030509259254,20899.0,254.56,120.0,25000.0,1805,12,3,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899.0,324.7400335300926,1.4265433101851852,8304.0,350.0,18.0,6000.0,1878,11,1,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899.0,324.9048332523148,30.99717582175926,8500.0,165.57,60.0,8500.0,1817,12,3,9,1
0,1,0,0,0,0,0,0,0,0,1,0,0,17500.0,880.0,324.91302063657406,9.160204733796297,8304.0,324.77,60.0,17500.0,1808,11,1,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22000.0,962.0,324.92498166666667,3.2275440625,19206.0,226.03,120.0,22000.0,1847,11,3,9,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,324.939029537037,0.0691110069444444,8304.0,500.0,96.0,40000.0,2186,11,0,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,324.94514009259257,9.185650185185184,8304.0,175.0,31.0,5000.0,1866,11,4,6,0
1,0,0,0,0,1,0,0,0,0,0,0,0,9000.0,899.0,324.94546267361113,9.237719756944443,8304.0,110.0,105.0,9000.0,1803,11,0,14,1
1,0,1,0,0,0,0,0,0,0,0,0,0,7000.0,899.0,324.94664627314813,8.097357962962963,8304.0,65.0,138.0,6500.0,1797,11,0,14,1
1,0,0,0,0,0,1,0,0,0,0,0,0,15000.0,899.0,324.94836256944444,9.286705729166666,8304.0,150.0,127.0,15000.0,1803,11,1,14,1
1,0,0,0,0,0,1,0,0,0,0,0,0,16000.0,899.0,324.9495953935185,51.09319741898148,8304.0,247.52,80.0,0.0,1818,11,0,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899.0,324.9514008101852,3.049891747685185,10000.0,498.68,21.0,10000.0,1842,11,3,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899.0,324.9561198032408,31.925395104166668,5000.0,291.87,18.0,5000.0,1870,11,1,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,948.0,324.9564031944444,27.978635625,25000.0,392.51,72.0,25000.0,1860,12,2,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,47500.0,899.0,324.9584992476852,30.92303443287037,4000.0,500.66,115.0,47500.0,1810,12,3,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,899.0,324.96289640046297,31.91875474537037,7500.0,84.45,120.0,7500.0,1879,11,1,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,899.0,324.96308471064816,32.91844366898148,30000.0,305.47,120.0,30000.0,1877,11,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,899.0,324.9647067361111,31.91693861111111,30000.0,554.14,60.0,30000.0,1875,11,1,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,832.0,324.9742085069444,30.92940886574074,16500.0,216.96,89.0,16500.0,1818,12,3,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15500.0,899.0,324.9782533564815,31.90338040509259,197.0,159.25,120.0,15500.0,1868,11,1,14,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,899.0,324.9883649652777,7.022976273148148,8304.0,100.0,134.0,10000.0,1818,11,0,9,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,325.0058564583333,30.87572505787037,5014.58,341.11,120.0,33500.0,1805,12,3,7,0
1,0,1,0,0,0,0,0,0,0,0,0,0,30000.0,775.0,325.02018480324074,9.147875405092591,8304.0,300.0,126.0,30000.0,1806,11,0,13,1
1,0,0,0,0,0,1,0,0,0,0,0,0,20000.0,899.0,325.02462043981484,8.902740810185184,8304.0,200.0,127.0,20000.0,1808,11,1,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,742.0,325.02527747685184,9.157475706018518,5808.0,154.11,120.0,15000.0,1799,11,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,899.0,325.0310336226852,21.992129710648147,6475.0,185.04,96.0,15000.0,1763,12,4,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,1080.0,325.03669534722223,16.261524537037037,7000.0,299.55,25.0,7000.0,1804,12,1,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,11675.0,979.0,325.03754903935186,18.17597052083333,11700.0,124.55,120.0,11700.0,1805,12,3,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,730.0,325.0386284837963,30.848819363425925,5993.0,295.29,120.0,29000.0,1872,11,1,17,1
1,0,0,0,0,1,0,0,0,0,0,0,0,22000.0,899.0,325.0388467824074,8.126034305555555,500.0,220.0,127.0,22000.0,1878,11,1,13,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,760.0,325.04190686342594,3.979874849537037,8304.0,112.04,120.0,9950.0,1820,11,4,7,0
0,1,0,0,0,0,0,0,0,0,1,0,0,5000.0,984.0,325.04267626157406,9.955543425925926,5000.0,118.15,48.0,5000.0,1801,11,2,13,1
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899.0,325.049965462963,7.00546818287037,8304.0,50.0,138.0,5000.0,1839,11,3,10,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,888.0,325.0621278009259,9.965274189814815,8304.0,150.0,127.0,15000.0,1818,11,4,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,899.0,325.0694030208333,17.999023009259258,8304.0,247.52,80.0,0.0,1877,11,1,18,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,325.07031664351854,30.81094016203704,8304.0,255.7,66.0,15000.0,1834,12,3,7,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,325.0726953125,21.94582107638889,8304.0,295.0,126.0,29500.0,1822,12,1,9,1
1,0,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,325.0772913888889,16.056304803240742,8304.0,300.0,56.0,15000.0,1779,12,0,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,75000.0,905.0,325.07755265046296,28.15138582175926,14799.0,460.25,60.0,24800.0,1870,12,2,15,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,325.08631605324075,2.313682650462963,8304.0,57.43,120.0,5100.0,1884,11,2,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899.0,325.08705072916666,31.79425130787037,25000.0,392.51,72.0,25000.0,1886,11,1,19,0
0,1,1,0,0,0,0,0,0,0,0,0,0,13000.0,875.0,325.08917846064816,13.845861493055557,12000.0,200.0,89.0,15000.0,1821,11,2,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,325.09281325231484,1.254485787037037,8304.0,247.52,80.0,0.0,1876,11,1,17,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22500.0,806.0,325.1091442476852,30.755432442129628,247.0,277.55,96.0,22500.0,1823,12,2,10,1
0,1,0,1,0,0,0,0,0,0,0,0,0,7500.0,899.0,325.1119073263889,31.769419618055554,8304.0,125.0,72.0,7500.0,1878,11,1,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,325.1120915277777,30.76922234953704,8304.0,150.0,127.0,15000.0,1829,12,3,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,75000.0,968.0,325.1125756134259,2.8867700810185184,8304.0,750.0,126.0,75000.0,2197,11,0,14,0
0,1,0,0,1,0,0,0,0,0,0,0,0,16300.0,908.0,325.11261962962965,30.764908402777777,8304.0,483.52,36.0,16300.0,1780,12,0,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1003.0,325.11650306712966,6.97345181712963,15000.0,239.75,71.0,15000.0,1886,11,2,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,23000.0,866.0,325.11762810185184,10.06391730324074,8424.0,363.14,72.0,23000.0,1757,12,3,9,1
0,1,0,0,0,0,0,0,0,0,1,0,0,15500.0,899.0,325.120865150463,30.76055,15500.0,675.25,24.0,15500.0,2193,11,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,325.14457210648146,45.79650989583333,8304.0,250.0,96.0,20000.0,1870,12,4,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,705.0,325.1512544444444,11.014418449074077,10000.0,189.08,60.0,10000.0,1769,12,4,8,1
1,0,0,0,0,0,0,0,0,0,0,1,0,7000.0,716.0,325.1550982175926,3.0369229976851853,8304.0,70.0,138.0,7000.0,2196,11,0,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,991.0,325.1609093865741,17.711119675925925,25000.0,254.56,120.0,25000.0,1821,11,1,9,1
1,0,0,0,0,0,1,0,0,0,0,0,0,15000.0,899.0,325.1610464583333,10.951901666666666,5000.0,150.0,127.0,15000.0,1800,11,0,13,1
0,1,0,0,0,0,0,1,0,0,0,0,0,5000.0,934.0,325.18137892361113,25.08361509259259,5000.0,118.15,48.0,5000.0,1875,12,3,7,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,325.182006412037,9.791016840277775,180.0,154.11,120.0,15000.0,1809,11,1,17,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,325.1853445486111,33.69599137731481,10000.0,106.46,120.0,10000.0,1834,11,3,17,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,896.0,325.18877234953703,2.0652895601851853,5000.0,306.14,96.0,25000.0,2208,11,0,17,1
0,1,0,1,0,0,0,0,0,0,0,0,0,30000.0,899.0,325.1905878472222,24.87883300925926,30000.0,305.47,120.0,30000.0,1764,12,4,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,6200.0,899.0,325.1910109027778,30.690449340277777,8304.0,111.44,66.0,6200.0,2200,11,0,14,0
0,1,0,0,0,0,0,0,0,0,0,1,0,12000.0,899.0,325.2021860763889,30.679281064814816,8304.0,450.0,29.0,12000.0,1817,12,3,7,0
0,1,0,0,0,0,0,0,0,0,1,0,0,40000.0,930.0,325.2094766782407,20.994800104166668,3364.51,298.31,180.0,40000.0,1765,12,4,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,899.0,325.2098134722222,13.920377743055557,8500.0,247.38,38.0,8500.0,1808,11,2,11,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,930.0,325.21035019675924,30.647125694444444,116.95,205.49,120.0,20000.0,1765,12,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,9000.0,1022.0,325.21448381944447,18.004718217592593,8304.0,300.0,37.0,10000.0,1808,12,4,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899.0,325.2169012037037,14.962279780092592,8304.0,300.0,101.0,25000.0,1806,11,2,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1034.0,325.22031488425927,7.937122210648148,208.0,356.38,120.0,35000.0,1791,11,4,15,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1034.0,325.2270452083333,7.932812951388889,8304.0,200.0,127.0,20000.0,1811,11,1,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,17000.0,868.0,325.23660875,17.637660266203703,9593.0,185.04,96.0,15000.0,1813,12,3,10,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,325.23675199074074,30.64473130787037,13000.0,245.8,60.0,13000.0,1815,12,3,7,0
1,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,899.0,325.2656657986111,30.61584008101852,8304.0,140.0,134.0,14000.0,1811,12,3,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899.0,325.2746243287037,4.853198020833333,7000.0,149.25,54.0,7000.0,1816,11,4,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,1030.0,325.2773693287037,24.596464560185183,7000.0,199.0,39.0,7000.0,1808,11,2,10,1
1,0,0,0,0,0,1,0,0,0,0,0,0,11000.0,899.0,325.30321849537034,13.701210868055556,3000.0,110.0,134.0,11000.0,1818,11,2,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,801.0,325.30356858796296,15.641660324074074,25216.0,309.54,120.0,30400.0,1826,11,0,8,1
1,0,0,0,0,1,0,0,0,0,0,0,0,30000.0,899.0,325.30684072916665,24.595690046296298,8304.0,300.0,126.0,30000.0,1871,12,3,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,50000.0,1023.0,325.3090699652778,9.825939872685185,20000.0,560.0,126.0,56000.0,1817,11,5,6,0
1,0,0,0,0,0,0,0,0,1,0,0,0,36000.0,899.0,325.30997413194444,17.86536533564815,8304.0,360.0,126.0,36000.0,1802,11,0,11,1
1,0,0,0,0,0,0,0,0,1,0,0,0,13300.0,899.0,325.3110446412037,31.570490092592596,8304.0,133.0,134.0,13300.0,1561,12,4,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,33250.0,953.0,325.31922921296297,8.837601909722222,529.0,533.32,69.0,32714.0,1870,11,1,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,325.3232482638889,31.558338460648148,8304.0,100.0,58.0,5000.0,1867,11,1,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,1042.0,325.32636466435184,30.55449050925926,10000.0,249.58,44.0,10000.0,1779,12,0,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,11000.0,977.0,325.33937024305555,30.515778993055555,563.0,220.68,59.0,11500.0,1798,12,1,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,844.0,325.3409861921296,7.607869456018519,25000.0,277.98,120.0,27300.0,1805,11,0,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,325.3458582407408,13.639767037037036,8304.0,200.0,57.0,10000.0,1869,11,1,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,845.0,325.34706650462965,9.61562037037037,15000.0,249.04,68.0,15000.0,1802,11,2,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899.0,325.35273310185187,30.583305243055555,15000.0,249.04,68.0,15000.0,1826,12,0,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899.0,325.3719723726852,31.50928894675926,8304.0,200.0,127.0,20000.0,1879,11,1,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,325.37916969907405,30.502001284722223,15000.0,528.34,30.0,15000.0,1841,12,3,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,978.0,325.3811488425926,30.51284664351852,15000.0,174.51,103.0,15000.0,1763,12,4,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,1000.0,325.3822612731482,10.857172766203703,22500.0,231.17,120.0,22500.0,1764,12,4,11,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,325.3852789351852,20.511621655092597,7687.0,497.07,32.0,15000.0,1866,11,4,6,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,891.0,325.3899491782407,8.857146412037038,5000.0,152.82,36.0,5000.0,1807,11,0,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,757.0,325.39698407407406,37.50548646990741,8304.0,150.0,127.0,15000.0,1891,12,0,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,55500.0,899.0,325.39918533564816,31.48210457175926,8304.0,565.11,120.0,55500.0,1922,11,1,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,325.4062913888889,36.67063168981481,6428.0,149.99,103.0,12500.0,1929,12,2,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,11200.0,957.0,325.4077762847222,8.980397314814814,8304.0,176.61,74.0,11200.0,1805,11,2,12,1
1,0,0,0,0,0,1,0,0,0,0,0,0,10000.0,885.0,325.41844185185187,10.82451337962963,8304.0,180.0,65.0,10000.0,1817,11,5,6,0
1,0,1,0,0,0,0,0,0,0,0,0,0,32000.0,899.0,325.42090935185183,15.70968414351852,8304.0,320.0,126.0,32000.0,1886,11,1,19,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,921.0,325.4255177199074,14.753823229166668,8304.0,250.0,126.0,25000.0,1763,12,4,9,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899.0,325.45376373842595,31.42756903935185,8304.0,100.0,121.0,9083.0,1817,11,5,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,29000.0,899.0,325.4573059375,59.42402987268518,5000.0,285.1,120.0,28000.0,1881,11,2,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,899.0,325.4608520949074,32.42055938657408,16000.0,581.97,29.0,16000.0,1880,11,2,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,930.0,325.4636826157408,30.418594131944445,165.0,205.49,120.0,20000.0,1759,12,3,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899.0,325.5197418402778,31.36164543981481,8304.0,300.0,126.0,30000.0,1886,11,1,19,0
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,899.0,325.51995712962963,32.361518726851855,18000.0,334.05,60.0,18000.0,1870,11,2,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1007.0,325.5459580787037,8.367261388888888,15000.0,236.83,72.0,15000.0,1806,11,1,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899.0,325.5542019560185,31.32720703703704,8304.0,400.0,72.0,25000.0,1887,11,1,19,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,874.0,325.5543627314815,13.487658993055556,8304.0,150.0,127.0,15000.0,1815,11,1,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,325.56873534722223,32.31276450231481,5000.0,100.25,58.0,5000.0,1875,11,2,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,325.6306010416667,32.250886828703706,5000.0,56.3,120.0,5000.0,1883,11,2,10,0
0,1,0,0,0,0,0,0,1,0,0,0,0,40000.0,899.0,325.87630072916664,40.00523973379629,40000.0,407.29,120.0,40000.0,1755,12,3,10,0
1,0,0,0,0,0,1,0,0,0,0,0,0,20000.0,857.0,325.8876312037037,7.111193055555556,8304.0,200.0,127.0,20000.0,1805,11,0,11,1
1,0,1,0,0,0,0,0,0,0,0,0,0,22000.0,899.0,325.88846605324073,8.125499756944444,4000.0,220.0,127.0,22000.0,1818,11,0,9,0
1,0,0,0,0,0,0,0,0,1,0,0,0,37500.0,899.0,325.8893687615741,9.285558460648147,1000.0,375.0,126.0,37500.0,1817,11,5,6,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,899.0,325.9098236111111,34.97151435185185,12500.0,247.28,57.0,12500.0,1810,11,5,15,0
0,1,0,0,0,0,0,1,0,0,0,0,0,11000.0,899.0,325.9235177893519,1.3071508101851852,11000.0,253.72,48.0,11000.0,1870,11,2,15,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,969.0,325.9339569328704,29.9594846875,5000.0,56.3,120.0,5000.0,1800,12,0,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,400000.0,899.0,325.94388541666666,8.085173900462962,40000.0,1739.16,24.0,40000.0,1819,11,4,9,1
0,1,0,0,0,0,0,0,1,0,0,0,0,15000.0,849.0,325.94846905092595,7.229602986111111,15000.0,255.7,66.0,15000.0,1886,11,2,8,0
0,1,0,0,0,0,0,0,0,1,0,0,0,30500.0,899.0,325.9524004976852,13.155582453703705,20000.0,310.56,120.0,30500.0,1878,11,1,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,27500.0,899.0,325.9557434259259,31.925720752314813,8304.0,280.0,126.0,28000.0,1883,11,2,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,14000.0,899.0,325.9608440277778,31.920602569444444,14000.0,264.71,60.0,14000.0,1887,11,2,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,899.0,325.9713951736111,15.272313240740742,8000.0,176.25,52.0,8000.0,1765,12,3,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,35000.0,953.0,325.97844162037035,9.904815162037035,6435.0,356.38,120.0,35000.0,1765,12,3,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,325.97988391203705,30.90164344907408,3081.61,426.13,18.0,7300.0,1563,12,4,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,899.0,325.980900162037,20.29150739583333,8304.0,200.0,127.0,20000.0,1809,11,2,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,45000.0,899.0,325.98701688657405,17.024909143518517,6467.0,458.2,120.0,45000.0,1803,12,1,15,1
0,1,0,0,0,0,0,0,0,0,1,0,0,20000.0,988.0,325.98840314814817,24.09279287037037,1361.4,345.59,65.0,20000.0,1827,12,2,16,1
0,1,1,0,0,0,0,0,0,0,0,0,0,17000.0,899.0,325.9888561689815,30.89262953703704,17000.0,315.49,60.0,17000.0,1817,11,5,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899.0,325.9891653356481,30.27015239583333,8304.0,247.52,80.0,0.0,1807,12,0,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,15000.0,907.0,325.99255212962964,12.963721435185183,4974.0,154.11,120.0,15000.0,1765,12,4,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899.0,325.99316089120373,15.939584351851853,3500.0,178.7,64.0,10000.0,1799,11,2,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,792.0,325.99901734953704,0.1712940162037037,8500.0,165.57,60.0,8500.0,1881,11,1,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899.0,326.0052066319444,1.9702146296296297,5000.0,97.4,60.0,5000.0,1854,11,3,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899.0,326.0179171064815,1.2110573032407408,13000.0,461.78,60.0,25000.0,1871,11,2,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17500.0,899.0,326.0183724074074,27.869144652777777,17500.0,241.74,84.0,17500.0,1809,12,4,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,31000.0,883.0,326.0241764814815,12.870151689814817,5892.0,474.73,90.0,36700.0,1761,12,4,15,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,839.0,326.02543725694443,61.858741655092594,4645.0,300.87,98.0,25000.0,1889,12,0,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899.0,326.0275047222222,30.172413310185185,8304.0,250.0,126.0,25000.0,1826,11,6,6,0
0,1,0,0,0,0,0,0,0,0,1,0,0,19500.0,899.0,326.0304014236111,30.851072256944445,19000.0,431.67,48.0,19000.0,1570,12,4,7,0
0,1,0,0,0,0,0,0,1,0,0,0,0,15000.0,955.0,326.03109399305555,15.143383125,2000.0,150.0,127.0,15000.0,1826,11,6,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,326.0563856712963,6.968782106481481,8304.0,100.0,58.0,5000.0,1881,11,2,13,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,326.0582936458333,30.090053078703704,12500.0,288.32,48.0,12500.0,1870,12,4,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,856.0,326.08176616898146,10.154871770833331,2000.0,140.0,58.0,7000.0,1758,12,3,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899.0,326.0887917708333,36.79253541666667,20000.0,371.17,60.0,20000.0,1808,11,0,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,26605.0,968.0,326.0889262384259,29.789074328703705,196.0,315.92,100.0,26700.0,1774,12,0,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,326.09331758101854,31.78816429398148,8304.0,545.6,29.0,15000.0,1883,11,2,10,0
0,1,0,1,0,0,0,0,0,0,0,0,0,23700.0,899.0,326.10593233796294,8.13747761574074,10010.0,327.38,84.0,23700.0,1808,11,0,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,835.0,326.11768899305554,23.92994402777778,27000.0,274.92,120.0,27000.0,1875,12,3,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899.0,326.1217899189815,38.09333395833333,15000.0,199.14,88.0,15000.0,1503,12,4,9,0
0,1,0,0,0,1,0,0,0,0,0,0,0,15000.0,899.0,326.13150341435187,44.28931396990741,8304.0,150.0,80.0,10000.0,1498,12,4,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8500.0,935.0,326.1476183912037,29.75746408564815,8500.0,109.53,100.0,8500.0,1801,11,2,13,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,326.17377111111114,7.747552141203704,8304.0,450.0,41.0,17000.0,1811,11,1,10,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,326.2025821875,30.67873878472222,82.56,100.51,100.0,7800.0,1586,12,4,7,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,868.0,326.20918131944444,29.689867997685184,4112.0,478.62,90.0,37000.0,1805,12,1,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,1110.0,326.216973912037,21.78085833333333,15000.0,301.06,55.0,15000.0,1806,12,0,10,1
0,1,0,0,0,0,0,0,1,0,0,0,0,45000.0,899.0,326.2170942476852,8.872243414351852,45000.0,458.2,120.0,45000.0,1880,11,2,14,0
1,0,0,0,0,0,0,0,0,1,0,0,0,21000.0,899.0,326.2173586921296,12.787040023148148,8304.0,250.0,102.0,21000.0,1753,12,3,11,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,1018.0,326.2311585763889,29.65722210648148,1657.0,195.38,90.0,15000.0,1825,11,0,9,1
